,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,y
33257,0,45,1,29.0,1,0,0,124.0,0
25315,0,54,1,49.0,0,0,1,152.0,0
7453,0,23,1,15.0,0,1,1,152.0,1
36725,1,31,1,11.0,1,1,0,152.0,0
27435,0,50,1,28.0,0,2,1,26.0,1
102,0,42,1,28.0,0,0,1,124.0,1
13885,1,63,1,8.0,0,0,1,156.0,1
1722,1,42,1,28.0,0,2,1,122.0,1
17178,1,56,1,28.0,1,0,1,124.0,1
15761,0,41,1,28.0,0,0,1,26.0,0
36049,0,48,1,33.0,1,0,0,124.0,0
24912,0,25,1,10.0,1,1,0,152.0,0
18808,0,36,1,7.0,0,0,1,156.0,0
29367,1,46,1,28.0,0,0,1,124.0,1
34693,1,21,1,8.0,0,1,1,152.0,0
33955,1,30,1,24.0,0,1,1,124.0,0
27371,0,34,1,41.0,0,0,1,157.0,0
29980,0,43,1,7.0,0,0,1,124.0,1
9700,1,46,1,30.0,0,0,1,26.0,1
19569,0,28,1,26.0,1,1,0,152.0,0
21598,1,45,1,28.0,1,0,0,124.0,0
10272,0,52,1,8.0,0,0,0,124.0,1
16004,0,25,1,32.0,0,1,1,151.0,1
20187,0,21,1,46.0,1,1,0,152.0,0
14888,1,34,1,47.0,1,0,0,152.0,0
8153,0,34,1,35.0,1,0,0,152.0,0
1798,0,23,1,36.0,1,1,0,152.0,0
31529,1,49,1,28.0,0,2,1,55.0,1
31194,1,44,1,28.0,0,0,1,124.0,0
1072,1,34,1,18.0,0,0,1,26.0,0
13483,1,54,1,46.0,0,0,1,124.0,1
22921,1,30,1,30.0,0,1,0,152.0,0
31489,1,30,1,15.0,0,1,1,152.0,1
10872,0,53,1,28.0,0,0,1,26.0,0
24475,1,42,1,28.0,0,2,1,24.0,1
36605,0,44,1,46.0,0,0,1,11.0,0
21857,1,43,1,28.0,0,2,1,26.0,1
1462,1,40,1,28.0,0,0,1,124.0,0
21944,0,37,1,13.0,0,0,1,26.0,1
34267,0,30,1,21.0,1,1,0,152.0,0
1084,0,23,1,29.0,0,1,1,26.0,1
19889,1,47,1,28.0,0,0,1,26.0,1
3097,0,48,1,33.0,0,0,1,163.0,1
29435,0,24,1,6.0,1,1,0,152.0,0
25120,1,46,1,15.0,0,0,1,157.0,1
22175,0,36,1,28.0,0,0,1,156.0,0
34706,1,69,1,41.0,1,0,0,26.0,0
16219,1,56,1,28.0,0,0,1,26.0,1
16917,1,50,1,8.0,0,0,0,124.0,0
5253,1,49,1,50.0,1,0,0,8.0,0
21290,1,21,1,8.0,1,1,0,163.0,0
27619,1,72,1,28.0,0,2,1,124.0,0
4476,1,25,1,13.0,0,1,1,152.0,1
29652,1,48,1,28.0,0,0,1,124.0,1
9546,1,68,1,28.0,0,2,1,124.0,0
3072,1,36,1,8.0,0,0,1,124.0,1
6623,0,22,1,28.0,0,1,1,26.0,0
7527,1,22,1,36.0,0,1,1,152.0,1
18944,1,24,1,47.0,0,0,1,156.0,1
29201,1,23,1,15.0,0,1,1,152.0,0
2289,0,27,1,14.0,1,1,0,152.0,0
22660,0,50,1,33.0,1,0,0,26.0,0
2998,1,44,1,9.0,0,0,1,31.0,1
16058,1,45,1,28.0,0,0,1,154.0,1
30040,0,72,1,28.0,1,0,0,124.0,0
18426,0,53,1,28.0,0,2,1,26.0,1
4966,1,65,1,28.0,0,0,1,26.0,1
21594,0,23,1,32.0,1,1,0,152.0,0
31812,1,48,1,28.0,0,0,1,124.0,1
29123,1,41,1,28.0,0,0,1,157.0,1
2755,1,31,1,41.0,1,1,0,152.0,0
12636,1,46,1,28.0,0,0,1,124.0,1
19776,0,37,1,28.0,1,0,0,124.0,0
19686,1,47,1,28.0,0,0,1,26.0,1
36504,0,21,1,50.0,0,1,1,160.0,0
32142,0,71,1,39.0,0,0,1,26.0,0
3974,0,54,1,28.0,0,0,1,26.0,1
18015,0,55,1,28.0,1,0,0,26.0,0
36315,0,26,1,34.0,0,1,0,152.0,0
15763,1,23,1,35.0,1,1,0,152.0,0
35287,1,23,1,38.0,1,1,0,152.0,0
32483,0,35,1,28.0,0,0,1,26.0,1
22199,0,47,1,28.0,0,0,1,26.0,0
20591,0,47,1,28.0,0,0,1,26.0,1
2168,0,34,1,8.0,0,1,0,156.0,0
36914,0,24,1,13.0,0,1,1,151.0,0
23170,1,45,1,35.0,0,0,1,124.0,1
32008,0,22,1,41.0,1,1,0,152.0,0
4566,0,62,1,13.0,1,0,0,124.0,0
5493,1,23,1,45.0,0,1,1,152.0,1
19121,1,55,1,50.0,0,0,1,8.0,1
28293,1,47,1,28.0,0,0,1,124.0,1
8503,1,63,1,28.0,0,0,1,26.0,1
57,1,57,1,28.0,0,0,1,26.0,1
19009,0,47,1,28.0,0,0,1,26.0,1
9398,1,25,1,8.0,1,1,0,152.0,0
17339,1,29,1,43.0,0,0,1,156.0,0
26110,1,37,1,28.0,0,0,1,26.0,1
9292,1,51,1,28.0,0,0,1,26.0,1
18426,0,22,1,50.0,1,1,0,152.0,0
27134,0,59,1,28.0,0,2,1,122.0,0
27688,0,28,1,28.0,1,1,0,152.0,0
25971,0,22,1,40.0,0,1,1,152.0,0
24885,0,71,1,28.0,1,0,0,26.0,0
32444,1,41,1,7.0,0,0,1,124.0,1
12268,0,40,1,26.0,0,0,1,124.0,0
9913,1,46,1,28.0,0,2,1,26.0,1
15448,0,53,1,28.0,0,0,1,26.0,1
4326,1,67,1,41.0,0,0,0,157.0,0
23383,1,53,1,13.0,1,0,0,124.0,0
18458,0,25,1,38.0,1,1,0,152.0,0
17268,0,30,1,28.0,0,0,1,124.0,1
10270,0,46,1,28.0,0,0,1,124.0,1
23652,0,53,1,28.0,0,2,1,26.0,1
13566,1,55,1,8.0,0,0,1,124.0,0
16926,0,42,1,28.0,0,0,1,124.0,1
29,1,22,1,46.0,1,1,0,152.0,0
30384,0,21,1,10.0,0,1,1,152.0,1
26339,1,45,1,30.0,0,0,1,157.0,1
4963,0,23,1,36.0,1,1,0,152.0,0
2271,0,45,1,12.0,0,0,1,124.0,0
5655,1,48,1,46.0,0,0,1,124.0,0
1599,1,40,1,41.0,1,0,0,124.0,0
25024,0,27,1,28.0,1,1,0,152.0,0
13643,1,22,1,41.0,1,1,0,152.0,0
3065,0,78,1,30.0,1,0,0,124.0,0
2838,1,36,1,30.0,0,0,1,152.0,1
993,0,56,1,49.0,0,0,0,26.0,0
2961,0,28,1,30.0,1,1,0,152.0,0
28667,1,43,1,28.0,0,0,1,26.0,1
23133,0,46,1,28.0,0,2,1,55.0,1
11604,0,21,1,24.0,0,0,1,156.0,1
11228,0,27,1,29.0,1,1,0,152.0,0
30466,0,33,1,15.0,0,1,1,150.0,1
16818,0,38,1,30.0,1,0,0,151.0,0
84,0,47,1,28.0,0,0,1,122.0,1
5853,0,36,1,28.0,1,0,0,61.0,0
31733,0,48,1,4.0,0,0,0,26.0,0
20158,0,55,1,28.0,0,2,1,26.0,1
31151,1,67,1,28.0,1,0,0,26.0,0
11646,0,66,1,28.0,0,2,1,26.0,1
13956,1,24,1,45.0,1,1,0,152.0,0
5180,0,52,1,28.0,0,2,1,26.0,1
11951,0,28,1,14.0,1,1,0,152.0,0
29832,1,39,1,28.0,0,2,1,157.0,0
2736,1,42,1,10.0,0,2,1,124.0,1
10128,0,44,1,29.0,0,0,1,154.0,1
17489,0,28,1,8.0,1,1,0,152.0,0
13343,1,47,1,35.0,0,0,1,26.0,1
32261,1,77,1,29.0,0,0,1,26.0,1
15242,1,25,1,36.0,1,1,0,152.0,0
9380,1,45,0,28.0,0,0,1,124.0,1
20287,0,23,1,46.0,1,1,0,160.0,0
24903,1,30,1,3.0,0,1,1,124.0,1
13860,0,35,1,28.0,0,0,1,157.0,1
553,1,35,1,41.0,0,0,1,26.0,1
17386,0,24,1,41.0,1,1,0,152.0,0
28267,1,64,1,28.0,0,0,1,26.0,1
23237,1,38,1,28.0,0,0,1,26.0,1
32271,0,46,1,28.0,0,0,1,24.0,1
28635,1,24,1,10.0,1,1,0,152.0,0
8167,0,28,1,8.0,0,1,0,152.0,0
13172,1,49,1,3.0,1,0,0,26.0,0
10033,0,22,1,28.0,0,1,1,152.0,0
15267,1,26,1,8.0,1,1,0,152.0,0
22378,0,68,1,28.0,1,0,0,124.0,0
18914,1,50,1,28.0,0,0,1,26.0,0
15787,1,36,1,46.0,0,0,1,124.0,1
568,1,47,1,28.0,0,0,1,124.0,0
4587,0,42,1,28.0,0,0,1,124.0,1
29076,0,60,1,46.0,0,0,1,4.0,1
3928,1,21,1,45.0,1,1,0,152.0,0
22190,0,21,1,11.0,1,1,0,152.0,0
12752,1,58,1,8.0,0,0,1,124.0,0
30322,1,21,1,33.0,1,1,0,152.0,0
18591,0,45,1,5.0,0,0,1,13.0,0
29713,1,40,1,28.0,1,0,0,26.0,0
29471,1,33,1,28.0,1,0,0,124.0,0
9688,1,49,1,28.0,0,0,1,26.0,1
18651,0,38,1,48.0,0,0,1,124.0,1
2711,1,53,1,1.0,0,0,1,124.0,0
13710,1,28,1,46.0,1,1,0,152.0,0
18499,1,41,1,28.0,0,0,1,124.0,1
20161,1,62,1,28.0,0,0,1,26.0,1
3879,1,54,1,39.0,0,0,1,156.0,1
26933,1,56,1,28.0,0,0,1,26.0,1
22265,1,37,1,6.0,0,0,1,152.0,0
1745,0,23,1,15.0,0,1,1,152.0,1
14883,0,42,1,15.0,0,0,0,152.0,0
24635,0,26,1,25.0,1,1,0,152.0,0
8059,1,54,1,28.0,0,0,1,25.0,0
19851,0,71,1,28.0,0,0,1,26.0,1
31687,1,40,1,48.0,0,0,1,124.0,0
23993,1,54,1,28.0,0,0,1,26.0,0
23715,1,29,1,46.0,0,1,1,124.0,0
34808,1,23,1,29.0,1,1,0,152.0,0
4973,1,68,1,28.0,0,2,1,26.0,1
13135,1,47,1,28.0,0,0,1,29.0,0
20645,0,20,1,28.0,0,1,1,26.0,1
27365,1,40,1,28.0,0,0,1,26.0,1
34037,1,56,1,28.0,0,1,0,1.0,0
4549,1,43,1,50.0,0,2,1,26.0,1
22536,0,23,1,28.0,1,1,0,160.0,0
9750,1,33,1,21.0,1,1,0,152.0,0
7977,1,67,1,28.0,0,0,1,26.0,1
12770,0,62,1,28.0,0,0,1,122.0,1
29666,1,62,1,28.0,0,2,1,26.0,1
28238,1,47,1,2.0,0,0,0,152.0,0
18802,1,52,1,28.0,0,0,1,158.0,1
28897,1,45,1,35.0,0,0,1,26.0,1
22697,0,27,1,8.0,1,1,0,152.0,0
2488,1,55,1,8.0,0,0,1,156.0,1
11603,1,66,1,46.0,0,0,1,30.0,1
22196,0,24,1,6.0,0,1,1,152.0,1
5064,1,54,1,28.0,0,0,1,124.0,1
19088,1,45,1,28.0,0,0,1,125.0,1
9670,1,24,1,31.0,1,1,0,152.0,0
13145,1,56,1,28.0,0,0,1,26.0,1
8802,1,36,1,28.0,0,0,1,124.0,0
30650,0,46,1,46.0,0,0,1,124.0,0
5502,0,25,1,28.0,1,1,0,152.0,0
30892,0,46,1,28.0,0,0,1,124.0,1
218,0,28,1,3.0,0,0,1,156.0,1
11981,1,27,1,11.0,1,1,0,152.0,0
12208,1,57,1,38.0,0,0,1,26.0,0
2655,1,44,1,28.0,0,0,1,124.0,1
24001,0,40,1,28.0,0,0,1,26.0,0
12567,1,42,1,24.0,0,0,1,26.0,0
22487,1,46,1,28.0,0,0,1,124.0,1
35392,0,25,1,28.0,1,1,0,153.0,0
15014,0,32,1,33.0,1,1,0,152.0,0
31894,1,27,1,33.0,1,1,0,152.0,0
19705,1,50,1,28.0,1,0,0,119.0,0
35065,0,24,1,15.0,0,1,1,152.0,0
17763,1,48,1,28.0,0,0,1,26.0,1
6039,0,40,1,27.0,1,0,0,26.0,0
23430,1,31,1,28.0,0,0,1,122.0,1
25110,1,35,1,18.0,0,0,1,124.0,1
19033,0,22,1,29.0,0,1,1,152.0,0
18705,0,38,1,50.0,1,0,0,152.0,0
35181,1,57,1,17.0,0,0,1,25.0,0
15537,1,77,1,8.0,1,0,0,7.0,0
28664,0,43,1,46.0,0,0,1,91.0,1
16563,1,63,1,8.0,0,0,1,156.0,0
31571,1,65,1,8.0,0,0,1,26.0,1
4099,1,29,1,28.0,0,1,1,26.0,1
25649,0,22,1,21.0,0,1,1,152.0,1
27727,0,32,1,36.0,0,1,1,152.0,0
7131,1,66,1,28.0,0,0,1,26.0,1
24166,1,40,1,28.0,0,0,1,155.0,0
27823,1,47,1,33.0,0,0,1,26.0,1
7004,0,51,1,28.0,0,0,1,26.0,1
5575,1,22,1,37.0,0,1,1,152.0,0
25852,1,49,1,8.0,0,0,1,30.0,1
6900,0,36,1,29.0,0,0,0,157.0,0
5587,0,35,1,40.0,0,0,1,26.0,1
27510,0,25,1,18.0,1,1,0,152.0,0
18823,1,26,1,14.0,0,1,1,124.0,1
29955,1,49,1,23.0,0,0,0,124.0,0
20305,0,27,1,41.0,1,1,0,152.0,0
9612,1,23,1,8.0,1,1,0,152.0,0
24425,1,43,1,28.0,0,0,1,26.0,1
5859,1,44,1,28.0,0,0,1,124.0,0
24136,1,52,1,8.0,0,0,1,124.0,1
21367,1,60,1,31.0,0,2,1,124.0,1
10493,0,63,1,28.0,1,0,0,122.0,0
14079,1,25,1,11.0,1,1,0,152.0,0
23134,1,57,1,8.0,0,0,1,26.0,1
31067,1,39,1,45.0,0,0,1,124.0,0
14339,1,60,1,36.0,1,0,0,26.0,0
19983,0,44,1,41.0,0,0,1,124.0,0
31460,0,38,1,28.0,0,0,1,154.0,1
4334,1,45,1,11.0,0,0,1,157.0,1
30349,1,38,1,41.0,0,0,1,157.0,1
21933,1,30,1,28.0,0,1,1,26.0,1
28370,1,63,1,28.0,0,0,1,26.0,1
15396,1,43,1,11.0,0,0,1,163.0,1
15904,1,41,1,36.0,0,0,1,26.0,1
9453,1,45,1,8.0,0,0,1,124.0,1
9769,1,57,1,14.0,0,0,1,124.0,0
27866,1,23,1,2.0,0,1,1,152.0,1
8673,1,52,1,46.0,0,0,1,26.0,1
8460,1,31,1,23.0,0,0,1,124.0,1
17677,0,41,1,12.0,0,0,1,124.0,1
916,0,41,1,28.0,1,0,0,122.0,0
13939,0,37,1,28.0,0,0,1,124.0,1
11840,1,30,1,41.0,0,0,1,156.0,0
9834,0,25,1,50.0,0,1,0,152.0,0
15227,0,24,1,18.0,0,1,1,152.0,1
22426,1,61,1,11.0,1,0,0,26.0,0
32372,0,22,1,8.0,1,1,0,152.0,0
26320,1,37,1,35.0,0,0,1,157.0,1
1081,1,66,1,28.0,0,0,1,124.0,0
11128,0,24,1,46.0,1,1,0,160.0,0
32025,0,31,1,8.0,0,0,1,124.0,1
29773,1,32,1,47.0,1,0,1,26.0,0
26953,0,52,1,28.0,0,0,1,26.0,1
316,1,25,1,28.0,1,1,0,152.0,0
2527,0,30,1,28.0,1,1,0,152.0,0
1637,1,43,1,28.0,0,0,1,163.0,0
11403,1,47,1,8.0,0,0,1,25.0,1
305,0,31,1,28.0,1,1,0,152.0,0
3079,0,22,1,46.0,1,1,0,152.0,0
24336,1,72,1,46.0,0,0,1,11.0,0
9439,1,23,1,28.0,0,0,1,158.0,1
28841,1,78,1,20.0,0,0,1,26.0,0
16691,1,21,1,11.0,0,1,1,160.0,0
29049,1,24,1,30.0,1,1,0,152.0,0
4785,1,38,1,18.0,0,0,1,154.0,0
5635,1,54,1,28.0,0,0,1,124.0,1
7983,1,34,1,20.0,0,0,1,60.0,1
29499,0,55,1,28.0,0,0,1,26.0,0
31437,0,40,1,28.0,0,0,0,152.0,1
3977,1,22,1,6.0,1,1,0,152.0,0
26048,0,20,1,46.0,1,1,0,160.0,0
10612,1,31,1,16.0,1,0,0,124.0,0
22420,0,30,1,9.0,0,1,1,152.0,0
25308,0,31,1,15.0,1,1,0,152.0,0
7471,1,23,1,46.0,1,1,0,160.0,0
11724,0,50,1,28.0,0,0,1,26.0,1
9809,0,65,1,28.0,1,0,0,3.0,0
5320,1,52,1,41.0,0,0,1,26.0,1
22226,0,42,1,8.0,0,0,1,7.0,1
17783,1,45,1,33.0,0,0,1,154.0,1
11880,0,76,1,28.0,0,0,1,124.0,1
11366,1,51,1,28.0,0,0,1,26.0,1
11649,1,47,1,28.0,0,0,1,124.0,1
6519,0,25,1,36.0,1,1,0,152.0,0
23756,1,48,1,43.0,0,0,1,124.0,1
8673,0,52,1,28.0,1,0,0,124.0,0
36633,1,23,1,15.0,1,1,0,152.0,0
26741,1,33,1,31.0,1,0,0,26.0,0
3569,1,51,1,28.0,1,0,0,124.0,0
19035,0,47,1,28.0,0,0,1,4.0,0
6805,1,22,1,29.0,1,1,0,152.0,0
11275,1,23,1,3.0,1,1,0,160.0,0
9688,1,26,1,6.0,1,1,0,152.0,0
24867,1,30,1,8.0,1,0,0,26.0,0
29046,0,31,1,32.0,0,1,1,152.0,1
10752,1,61,1,49.0,0,0,1,152.0,0
2808,1,41,1,43.0,0,0,1,124.0,0
13218,0,41,1,18.0,0,0,1,26.0,0
14169,1,30,1,50.0,1,1,0,152.0,0
29904,1,26,1,47.0,0,1,0,152.0,0
26680,1,32,1,28.0,0,1,1,124.0,0
21168,0,63,1,3.0,1,0,0,26.0,0
31138,0,37,1,28.0,1,0,0,26.0,0
26281,1,51,1,15.0,1,0,0,26.0,0
36086,0,25,1,11.0,1,1,0,152.0,0
30339,1,52,1,28.0,0,0,1,26.0,1
25635,1,63,1,28.0,1,0,0,29.0,0
3,1,53,1,8.0,0,0,1,124.0,0
10790,1,44,1,28.0,0,0,1,26.0,1
15258,1,44,1,47.0,0,0,1,124.0,0
24117,1,51,1,2.0,0,2,1,26.0,1
12707,1,27,1,30.0,0,1,1,152.0,1
22251,0,46,1,3.0,0,0,0,124.0,1
16623,0,34,1,21.0,0,0,1,155.0,1
2002,1,24,1,18.0,0,1,1,160.0,1
28348,1,64,1,36.0,0,0,1,26.0,0
28256,1,35,1,8.0,0,0,1,124.0,1
11451,1,51,1,28.0,1,0,1,26.0,0
30737,0,42,1,11.0,0,0,1,122.0,1
6479,0,20,1,47.0,1,1,0,160.0,0
15573,0,35,1,28.0,0,0,1,122.0,1
31152,1,60,1,28.0,0,0,1,122.0,1
8843,0,43,1,47.0,0,0,1,157.0,1
21209,1,29,1,41.0,1,1,1,157.0,0
16770,1,25,1,41.0,1,1,0,152.0,0
15860,0,47,1,28.0,0,0,1,124.0,1
37111,0,35,1,5.0,0,0,1,156.0,0
14426,0,44,1,29.0,0,2,1,122.0,1
22421,1,43,1,21.0,0,0,1,124.0,1
13848,1,54,1,29.0,0,2,1,124.0,1
13502,1,27,1,28.0,0,1,1,152.0,1
14347,1,52,1,46.0,0,0,1,157.0,1
3482,0,24,1,50.0,1,1,0,152.0,0
17085,1,44,1,28.0,0,0,1,26.0,1
19215,1,28,1,35.0,1,1,1,152.0,0
26617,0,36,1,15.0,1,0,0,152.0,0
30269,1,58,1,46.0,0,0,1,26.0,1
6405,1,43,1,28.0,0,0,1,26.0,1
10133,1,49,1,28.0,0,0,1,26.0,1
14992,1,36,1,11.0,0,0,1,124.0,1
9500,1,39,1,38.0,0,0,1,124.0,1
2815,1,24,1,18.0,1,1,0,152.0,0
6077,1,49,1,38.0,0,0,1,122.0,1
133,0,22,1,11.0,1,1,0,152.0,0
30125,1,63,1,9.0,0,2,1,124.0,0
13191,0,48,1,3.0,0,0,1,26.0,1
13792,1,35,1,41.0,1,0,0,26.0,0
30387,1,46,1,41.0,0,0,1,26.0,1
14776,1,53,1,46.0,1,0,0,11.0,0
29662,0,43,1,28.0,0,0,1,124.0,1
2134,1,20,1,35.0,0,0,1,163.0,1
16464,1,36,1,21.0,0,0,1,124.0,1
17874,0,25,1,8.0,1,1,0,152.0,0
544,0,26,1,5.0,0,1,1,152.0,0
17399,1,58,1,31.0,0,0,1,163.0,1
6701,1,51,1,35.0,0,0,1,26.0,0
9567,0,41,1,47.0,0,0,1,124.0,1
15642,0,35,1,6.0,0,0,1,124.0,1
34867,1,30,1,15.0,1,1,0,152.0,0
16198,0,23,1,45.0,0,1,0,152.0,0
22991,1,26,1,18.0,0,1,1,156.0,1
30607,0,61,1,46.0,1,0,0,122.0,0
4984,1,29,1,46.0,1,1,0,152.0,0
1224,0,60,1,28.0,0,2,1,13.0,1
5143,1,75,1,28.0,0,0,1,122.0,1
7709,1,45,1,28.0,0,0,1,124.0,1
638,0,37,1,12.0,0,0,0,156.0,1
17685,1,38,1,15.0,1,0,0,152.0,0
21088,1,24,1,18.0,0,1,1,152.0,1
14831,0,55,1,28.0,0,0,1,26.0,0
7733,0,41,1,39.0,0,0,1,26.0,1
27263,1,44,1,11.0,0,0,1,124.0,1
26221,1,48,1,50.0,0,0,1,26.0,1
5985,0,68,1,28.0,1,0,0,13.0,0
26509,0,54,1,28.0,0,0,1,26.0,1
19974,1,42,1,3.0,0,0,1,26.0,1
13487,0,21,1,46.0,1,1,0,152.0,0
37167,0,21,1,33.0,1,1,0,152.0,0
20368,1,53,1,28.0,0,0,1,124.0,1
7447,0,43,1,28.0,0,2,1,124.0,1
34666,0,45,1,36.0,0,0,0,152.0,0
7636,1,48,1,28.0,0,0,1,124.0,0
31313,0,34,1,28.0,0,0,1,26.0,0
3381,1,45,1,46.0,0,0,1,124.0,1
27830,1,49,1,36.0,0,0,1,26.0,1
28239,1,47,1,41.0,0,0,1,124.0,1
28210,1,37,1,33.0,0,0,1,26.0,1
23306,0,33,1,21.0,0,0,1,156.0,1
16547,1,32,1,41.0,0,0,1,30.0,1
7074,0,25,1,15.0,1,1,0,152.0,0
19906,1,63,1,46.0,0,0,1,124.0,1
32237,1,45,1,28.0,0,0,1,26.0,1
25083,1,37,1,31.0,0,0,1,154.0,0
12679,1,38,1,47.0,0,0,1,124.0,1
9282,1,22,1,46.0,0,1,0,152.0,0
31562,1,46,1,35.0,0,0,1,26.0,1
31345,1,48,1,28.0,0,0,1,26.0,0
6799,1,48,1,28.0,0,0,1,122.0,1
2969,1,46,1,28.0,1,0,1,122.0,0
10830,0,38,1,47.0,0,0,1,124.0,1
34056,1,27,1,8.0,1,1,0,152.0,0
2719,0,23,1,28.0,1,1,0,152.0,0
10515,1,41,1,41.0,0,0,1,124.0,1
16686,0,36,1,6.0,1,0,0,124.0,0
31258,1,47,1,28.0,0,0,1,26.0,1
13982,1,32,1,18.0,0,0,1,154.0,1
2014,0,24,1,36.0,0,1,1,152.0,0
11374,1,63,1,28.0,0,0,1,26.0,1
3316,0,22,1,8.0,1,1,0,152.0,0
10301,1,41,1,29.0,0,0,1,26.0,1
11614,1,45,1,28.0,0,0,1,26.0,1
13228,1,43,1,28.0,0,0,1,26.0,1
20695,1,36,1,33.0,1,0,0,26.0,0
11071,0,21,1,3.0,0,1,1,152.0,1
22316,0,24,1,49.0,0,1,1,151.0,1
7509,1,52,1,41.0,0,0,1,31.0,1
24204,1,64,1,9.0,1,0,0,124.0,0
16679,0,26,1,18.0,1,1,0,152.0,0
12260,1,25,1,6.0,1,1,0,152.0,0
22982,0,27,1,8.0,1,1,0,152.0,0
1216,1,22,1,30.0,1,1,0,152.0,0
19586,0,23,1,37.0,1,1,0,152.0,0
13613,1,22,1,16.0,0,0,1,124.0,1
36607,1,27,1,18.0,0,1,1,152.0,0
5566,0,38,1,46.0,0,0,1,124.0,1
5502,1,50,1,28.0,0,0,1,124.0,1
20888,1,41,1,12.0,0,0,1,124.0,1
24946,0,39,1,28.0,0,0,1,120.0,1
1437,1,45,1,28.0,0,0,1,124.0,1
34697,0,25,1,8.0,0,1,1,152.0,0
764,0,21,1,30.0,1,1,0,152.0,0
10768,0,61,1,28.0,0,0,1,26.0,1
25013,1,23,1,2.0,1,1,0,152.0,0
9552,1,20,1,45.0,0,1,0,160.0,0
22231,1,31,1,29.0,0,0,1,156.0,1
12914,1,61,1,1.0,1,0,0,26.0,0
14554,1,44,1,26.0,1,0,0,22.0,0
33238,1,58,1,29.0,1,0,0,26.0,0
9812,1,75,1,28.0,0,2,1,26.0,1
21696,0,27,1,41.0,1,1,0,152.0,0
16263,1,56,1,8.0,0,2,1,26.0,1
7034,1,48,1,28.0,0,0,1,26.0,1
6736,1,51,1,28.0,1,0,1,26.0,0
16470,0,43,1,36.0,1,0,0,152.0,0
30359,1,43,1,28.0,0,0,1,26.0,1
35988,0,47,1,28.0,0,0,1,26.0,0
3217,0,29,1,46.0,0,0,1,26.0,1
175,0,34,1,2.0,0,0,1,156.0,1
25107,1,26,1,36.0,1,1,0,152.0,0
16690,0,22,1,29.0,1,1,0,152.0,0
24848,0,50,1,15.0,0,0,1,26.0,0
19047,0,72,1,28.0,0,2,1,122.0,0
9127,1,49,1,40.0,1,0,0,26.0,0
744,0,51,1,41.0,0,0,1,26.0,1
21577,1,23,1,8.0,0,0,1,124.0,0
28291,1,41,1,28.0,0,0,1,26.0,0
24221,1,41,1,46.0,0,0,1,124.0,0
20271,1,32,1,32.0,0,1,1,156.0,1
17399,0,23,1,52.0,1,1,0,152.0,0
16910,1,43,1,47.0,1,0,0,124.0,0
2570,1,41,1,8.0,0,0,1,124.0,1
31578,0,79,1,28.0,1,0,0,26.0,0
11845,1,40,1,46.0,0,0,1,26.0,1
3015,1,39,1,8.0,1,0,0,7.0,0
18233,1,44,1,8.0,0,0,0,55.0,0
28575,1,45,1,46.0,0,0,0,124.0,0
5905,0,27,1,31.0,1,1,0,152.0,0
23400,0,22,1,30.0,1,1,0,152.0,0
23032,0,44,1,24.0,0,0,1,124.0,1
24962,0,53,1,15.0,0,0,0,124.0,0
32893,0,63,1,28.0,0,0,1,26.0,0
29692,1,40,1,28.0,1,0,0,26.0,0
24104,0,65,1,46.0,0,0,1,26.0,1
7095,1,68,1,28.0,0,0,1,26.0,1
15426,0,40,1,28.0,0,0,1,55.0,1
15674,0,43,1,28.0,0,0,1,26.0,1
26799,1,56,1,28.0,0,2,1,124.0,1
1940,0,58,1,3.0,0,0,1,124.0,0
16775,0,29,1,28.0,1,1,0,152.0,0
27684,1,30,1,15.0,0,0,0,157.0,0
18853,1,23,1,2.0,1,1,0,152.0,0
29940,0,28,1,35.0,1,1,0,152.0,0
21455,0,46,1,28.0,0,2,1,26.0,1
22511,0,30,1,28.0,0,1,0,158.0,1
3223,0,53,1,28.0,0,0,1,124.0,1
17910,0,25,1,8.0,1,1,0,152.0,0
8457,1,65,1,28.0,0,0,1,26.0,1
21313,0,28,1,40.0,0,1,1,152.0,1
12318,0,29,1,35.0,1,1,0,152.0,0
15512,1,53,1,45.0,0,0,1,26.0,1
1927,0,38,1,28.0,0,0,1,26.0,1
22557,0,29,1,46.0,1,1,0,152.0,0
5251,0,27,1,9.0,0,1,1,152.0,0
26158,1,39,1,28.0,0,0,1,124.0,0
32845,0,27,1,13.0,1,1,0,152.0,0
8058,1,48,1,41.0,0,0,1,26.0,1
10483,0,21,1,11.0,0,1,1,160.0,1
32036,1,45,1,46.0,1,0,0,124.0,0
34295,1,53,1,30.0,0,0,1,124.0,0
5690,1,51,1,28.0,0,2,1,124.0,1
31765,1,27,1,25.0,0,1,1,152.0,0
1601,0,47,1,0.0,0,0,1,124.0,1
11486,1,26,1,8.0,1,1,0,152.0,0
1958,1,35,1,10.0,1,0,0,152.0,0
25090,1,43,1,3.0,0,0,1,124.0,1
22720,1,50,1,8.0,0,0,1,7.0,1
3244,1,52,1,8.0,0,0,1,124.0,1
22327,0,34,1,28.0,0,0,1,122.0,1
9520,1,65,1,46.0,0,2,1,26.0,0
1903,1,37,1,36.0,0,2,1,124.0,0
35892,1,24,1,28.0,1,1,0,152.0,0
3962,1,33,1,50.0,0,1,1,124.0,1
21559,1,55,1,33.0,0,2,1,26.0,0
11818,0,47,1,28.0,0,0,1,26.0,1
